Product;Date;UNIT;Year;Month;Market_Name;Price
Cowpea;2006/06/30;109KG;2006;6;OBUASI;NA
Cowpea;2006/06/30;109KG;2006;6;SUNYANI;62
Cowpea;2006/06/30;109KG;2006;6;TECHIMAN;52.33
Cowpea;2006/06/30;109KG;2006;6;HO;61.73
Cowpea;2006/06/30;109KG;2006;6;TAMALE;35.33
Cowpea;2006/06/30;109KG;2006;6;BOLGATANGA;58
Cowpea;2006/06/30;109KG;2006;6;WA;55.8
Maize;2006/07/30;100KG;2006;7;ACCRA;27.85
Maize;2006/07/30;100KG;2006;7;TEMA;31.48
Maize;2006/07/30;100KG;2006;7;SEKONDI/TAKORADI;33.84
Maize;2006/07/30;100KG;2006;7;KOFORIDUA;30.5
Maize;2006/07/30;100KG;2006;7;CAPE COAST;35.91
Maize;2006/07/30;100KG;2006;7;MANKESSIM;30.3
Maize;2006/07/30;100KG;2006;7;KUMASI;23.93
Maize;2006/07/30;100KG;2006;7;EJURA;NA
Maize;2006/07/30;100KG;2006;7;OBUASI;34.38
Maize;2006/07/30;100KG;2006;7;SUNYANI;16.6
Maize;2006/07/30;100KG;2006;7;TECHIMAN;14.43
Maize;2006/07/30;100KG;2006;7;HO;25
Maize;2006/07/30;100KG;2006;7;TAMALE;15.25
Maize;2006/07/30;100KG;2006;7;BOLGATANGA;15.5
Maize;2006/07/30;100KG;2006;7;WA;18.75
Rice-local;2006/07/30;50KG;2006;7;ACCRA;27.52
Rice-local;2006/07/30;50KG;2006;7;TEMA;NA
Rice-local;2006/07/30;50KG;2006;7;SEKONDI/TAKORADI;34.13
Rice-local;2006/07/30;50KG;2006;7;KOFORIDUA;28.13
Rice-local;2006/07/30;50KG;2006;7;CAPE COAST;38.65
Rice-local;2006/07/30;50KG;2006;7;MANKESSIM;34.03
Rice-local;2006/07/30;50KG;2006;7;KUMASI;38.25
Rice-local;2006/07/30;50KG;2006;7;EJURA;NA
Rice-local;2006/07/30;50KG;2006;7;OBUASI;38.8
Rice-local;2006/07/30;50KG;2006;7;SUNYANI;30
Rice-local;2006/07/30;50KG;2006;7;TECHIMAN;25.63
Rice-local;2006/07/30;50KG;2006;7;HO;62
Rice-local;2006/07/30;50KG;2006;7;TAMALE;21
Rice-local;2006/07/30;50KG;2006;7;BOLGATANGA;32.75
Rice-local;2006/07/30;50KG;2006;7;WA;30.35
Millet;2006/07/30;93KG;2006;7;ACCRA;48.5
Millet;2006/07/30;93KG;2006;7;TEMA;45
Millet;2006/07/30;93KG;2006;7;SEKONDI/TAKORADI;50
Millet;2006/07/30;93KG;2006;7;KOFORIDUA;52.5
Millet;2006/07/30;93KG;2006;7;CAPE COAST;56.5
Millet;2006/07/30;93KG;2006;7;MANKESSIM;58.25
Millet;2006/07/30;93KG;2006;7;KUMASI;41.5
Millet;2006/07/30;93KG;2006;7;EJURA;NA
Millet;2006/07/30;93KG;2006;7;OBUASI;NA
Millet;2006/07/30;93KG;2006;7;SUNYANI;52
Millet;2006/07/30;93KG;2006;7;TECHIMAN;29.75
Millet;2006/07/30;93KG;2006;7;HO;52
Millet;2006/07/30;93KG;2006;7;TAMALE;28.5
Millet;2006/07/30;93KG;2006;7;BOLGATANGA;26.25
Millet;2006/07/30;93KG;2006;7;WA;28.6
Sorghum;2006/07/30;109KG;2006;7;ACCRA;47
Sorghum;2006/07/30;109KG;2006;7;TEMA;NA
Sorghum;2006/07/30;109KG;2006;7;SEKONDI/TAKORADI;50
Sorghum;2006/07/30;109KG;2006;7;KOFORIDUA;50
Sorghum;2006/07/30;109KG;2006;7;CAPE COAST;NA
Sorghum;2006/07/30;109KG;2006;7;MANKESSIM;NA
Sorghum;2006/07/30;109KG;2006;7;KUMASI;37.75
Sorghum;2006/07/30;109KG;2006;7;EJURA;NA
Sorghum;2006/07/30;109KG;2006;7;OBUASI;NA
Sorghum;2006/07/30;109KG;2006;7;SUNYANI;52
Sorghum;2006/07/30;109KG;2006;7;TECHIMAN;29.88
Sorghum;2006/07/30;109KG;2006;7;HO;44
Sorghum;2006/07/30;109KG;2006;7;TAMALE;18
Sorghum;2006/07/30;109KG;2006;7;BOLGATANGA;20.25
Sorghum;2006/07/30;109KG;2006;7;WA;25.86
Cowpea;2006/07/30;109KG;2006;7;ACCRA;65.5
Cowpea;2006/07/30;109KG;2006;7;TEMA;63.75
Cowpea;2006/07/30;109KG;2006;7;SEKONDI/TAKORADI;71.75
Cowpea;2006/07/30;109KG;2006;7;KOFORIDUA;63.75
Cowpea;2006/07/30;109KG;2006;7;CAPE COAST;75.4
Cowpea;2006/07/30;109KG;2006;7;MANKESSIM;79.65
Cowpea;2006/07/30;109KG;2006;7;KUMASI;49.25
Cowpea;2006/07/30;109KG;2006;7;EJURA;NA
Cowpea;2006/07/30;109KG;2006;7;OBUASI;NA
Cowpea;2006/07/30;109KG;2006;7;SUNYANI;58
Cowpea;2006/07/30;109KG;2006;7;TECHIMAN;49.75
Cowpea;2006/07/30;109KG;2006;7;HO;59.13
Cowpea;2006/07/30;109KG;2006;7;TAMALE;29.5
Cowpea;2006/07/30;109KG;2006;7;BOLGATANGA;45.75
Cowpea;2006/07/30;109KG;2006;7;WA;54.5
Maize;2006/08/30;100KG;2006;8;ACCRA;22.75
Maize;2006/08/30;100KG;2006;8;TEMA;29.2
Maize;2006/08/30;100KG;2006;8;SEKONDI/TAKORADI;33.35
Maize;2006/08/30;100KG;2006;8;KOFORIDUA;23
Maize;2006/08/30;100KG;2006;8;CAPE COAST;22.6
Maize;2006/08/30;100KG;2006;8;MANKESSIM;19.55
Maize;2006/08/30;100KG;2006;8;KUMASI;25.4
Maize;2006/08/30;100KG;2006;8;EJURA;NA
Maize;2006/08/30;100KG;2006;8;OBUASI;25
Maize;2006/08/30;100KG;2006;8;SUNYANI;13.2
Maize;2006/08/30;100KG;2006;8;TECHIMAN;13.7
Maize;2006/08/30;100KG;2006;8;HO;20.45
Maize;2006/08/30;100KG;2006;8;TAMALE;11
Maize;2006/08/30;100KG;2006;8;BOLGATANGA;15.5
Maize;2006/08/30;100KG;2006;8;WA;15.15
Rice-local;2006/08/30;50KG;2006;8;ACCRA;NA
Rice-local;2006/08/30;50KG;2006;8;TEMA;NA
Rice-local;2006/08/30;50KG;2006;8;SEKONDI/TAKORADI;NA
Rice-local;2006/08/30;50KG;2006;8;KOFORIDUA;NA
Rice-local;2006/08/30;50KG;2006;8;CAPE COAST;NA
Rice-local;2006/08/30;50KG;2006;8;MANKESSIM;NA
Rice-local;2006/08/30;50KG;2006;8;KUMASI;NA
Rice-local;2006/08/30;50KG;2006;8;EJURA;NA
Rice-local;2006/08/30;50KG;2006;8;OBUASI;NA
Rice-local;2006/08/30;50KG;2006;8;SUNYANI;NA
Rice-local;2006/08/30;50KG;2006;8;TECHIMAN;NA
Rice-local;2006/08/30;50KG;2006;8;HO;NA
Rice-local;2006/08/30;50KG;2006;8;TAMALE;NA
Rice-local;2006/08/30;50KG;2006;8;BOLGATANGA;NA
Rice-local;2006/08/30;50KG;2006;8;WA;NA
Millet;2006/08/30;93KG;2006;8;ACCRA;44.65
Millet;2006/08/30;93KG;2006;8;TEMA;45
Millet;2006/08/30;93KG;2006;8;SEKONDI/TAKORADI;50
Millet;2006/08/30;93KG;2006;8;KOFORIDUA;50
Millet;2006/08/30;93KG;2006;8;CAPE COAST;56
Millet;2006/08/30;93KG;2006;8;MANKESSIM;65.5
Millet;2006/08/30;93KG;2006;8;KUMASI;46.5
Millet;2006/08/30;93KG;2006;8;EJURA;NA
Millet;2006/08/30;93KG;2006;8;OBUASI;NA
Millet;2006/08/30;93KG;2006;8;SUNYANI;52
Millet;2006/08/30;93KG;2006;8;TECHIMAN;25
Millet;2006/08/30;93KG;2006;8;HO;52
Millet;2006/08/30;93KG;2006;8;TAMALE;25
Millet;2006/08/30;93KG;2006;8;BOLGATANGA;24
Millet;2006/08/30;93KG;2006;8;WA;26.85
Sorghum;2006/08/30;109KG;2006;8;ACCRA;38.15
Sorghum;2006/08/30;109KG;2006;8;TEMA;NA
Sorghum;2006/08/30;109KG;2006;8;SEKONDI/TAKORADI;50
Sorghum;2006/08/30;109KG;2006;8;KOFORIDUA;51
Sorghum;2006/08/30;109KG;2006;8;CAPE COAST;NA
Sorghum;2006/08/30;109KG;2006;8;MANKESSIM;NA
Sorghum;2006/08/30;109KG;2006;8;KUMASI;42.5
Sorghum;2006/08/30;109KG;2006;8;EJURA;NA
Sorghum;2006/08/30;109KG;2006;8;OBUASI;NA
Sorghum;2006/08/30;109KG;2006;8;SUNYANI;52
Sorghum;2006/08/30;109KG;2006;8;TECHIMAN;32
Sorghum;2006/08/30;109KG;2006;8;HO;44
Sorghum;2006/08/30;109KG;2006;8;TAMALE;12
Sorghum;2006/08/30;109KG;2006;8;BOLGATANGA;18
Sorghum;2006/08/30;109KG;2006;8;WA;27.2
Cowpea;2006/08/30;109KG;2006;8;ACCRA;21
Cowpea;2006/08/30;109KG;2006;8;TEMA;35.75
Cowpea;2006/08/30;109KG;2006;8;SEKONDI/TAKORADI;46.75
Cowpea;2006/08/30;109KG;2006;8;KOFORIDUA;55
Cowpea;2006/08/30;109KG;2006;8;CAPE COAST;75.4
Cowpea;2006/08/30;109KG;2006;8;MANKESSIM;79.65
Cowpea;2006/08/30;109KG;2006;8;KUMASI;52
Cowpea;2006/08/30;109KG;2006;8;EJURA;NA
Cowpea;2006/08/30;109KG;2006;8;OBUASI;NA
Cowpea;2006/08/30;109KG;2006;8;SUNYANI;56
Cowpea;2006/08/30;109KG;2006;8;TECHIMAN;46
Cowpea;2006/08/30;109KG;2006;8;HO;60.3
Cowpea;2006/08/30;109KG;2006;8;TAMALE;26
Cowpea;2006/08/30;109KG;2006;8;BOLGATANGA;40
Cowpea;2006/08/30;109KG;2006;8;WA;54.5
Maize;2006/09/30;100KG;2006;9;ACCRA;18.65
Maize;2006/09/30;100KG;2006;9;TEMA;23.7
Maize;2006/09/30;100KG;2006;9;SEKONDI/TAKORADI;24.13
Maize;2006/09/30;100KG;2006;9;KOFORIDUA;16.55
Maize;2006/09/30;100KG;2006;9;CAPE COAST;25.38
Maize;2006/09/30;100KG;2006;9;MANKESSIM;19.45
Maize;2006/09/30;100KG;2006;9;KUMASI;14.82
Maize;2006/09/30;100KG;2006;9;EJURA;NA
Maize;2006/09/30;100KG;2006;9;OBUASI;23.5
Maize;2006/09/30;100KG;2006;9;SUNYANI;11.7
Maize;2006/09/30;100KG;2006;9;TECHIMAN;13.49
Maize;2006/09/30;100KG;2006;9;HO;18.2
Maize;2006/09/30;100KG;2006;9;TAMALE;13.5
Maize;2006/09/30;100KG;2006;9;BOLGATANGA;16.88
Maize;2006/09/30;100KG;2006;9;WA;14.73
Rice-local;2006/09/30;50KG;2006;9;ACCRA;30.2
Rice-local;2006/09/30;50KG;2006;9;TEMA;NA
Rice-local;2006/09/30;50KG;2006;9;SEKONDI/TAKORADI;32.88
Rice-local;2006/09/30;50KG;2006;9;KOFORIDUA;28
Rice-local;2006/09/30;50KG;2006;9;CAPE COAST;NA
Rice-local;2006/09/30;50KG;2006;9;MANKESSIM;34
Rice-local;2006/09/30;50KG;2006;9;KUMASI;36.5
Rice-local;2006/09/30;50KG;2006;9;EJURA;NA
Rice-local;2006/09/30;50KG;2006;9;OBUASI;38.3
Rice-local;2006/09/30;50KG;2006;9;SUNYANI;30
Rice-local;2006/09/30;50KG;2006;9;TECHIMAN;24
Rice-local;2006/09/30;50KG;2006;9;HO;32
Rice-local;2006/09/30;50KG;2006;9;TAMALE;20
Rice-local;2006/09/30;50KG;2006;9;BOLGATANGA;34.75
Rice-local;2006/09/30;50KG;2006;9;WA;32.15
Millet;2006/09/30;93KG;2006;9;ACCRA;41.4
Millet;2006/09/30;93KG;2006;9;TEMA;4.56
Millet;2006/09/30;93KG;2006;9;SEKONDI/TAKORADI;45.58
Millet;2006/09/30;93KG;2006;9;KOFORIDUA;47.75
Millet;2006/09/30;93KG;2006;9;CAPE COAST;57.77
Millet;2006/09/30;93KG;2006;9;MANKESSIM;55.5
Millet;2006/09/30;93KG;2006;9;KUMASI;38.75
Millet;2006/09/30;93KG;2006;9;EJURA;NA
Millet;2006/09/30;93KG;2006;9;OBUASI;NA
Millet;2006/09/30;93KG;2006;9;SUNYANI;52
Millet;2006/09/30;93KG;2006;9;TECHIMAN;26
Millet;2006/09/30;93KG;2006;9;HO;52
Millet;2006/09/30;93KG;2006;9;TAMALE;26
Millet;2006/09/30;93KG;2006;9;BOLGATANGA;26
Millet;2006/09/30;93KG;2006;9;WA;28.6
Sorghum;2006/09/30;109KG;2006;9;ACCRA;36.3
Sorghum;2006/09/30;109KG;2006;9;TEMA;NA
Sorghum;2006/09/30;109KG;2006;9;SEKONDI/TAKORADI;47.75
Sorghum;2006/09/30;109KG;2006;9;KOFORIDUA;50.75
Sorghum;2006/09/30;109KG;2006;9;CAPE COAST;NA
Sorghum;2006/09/30;109KG;2006;9;MANKESSIM;42
Sorghum;2006/09/30;109KG;2006;9;KUMASI;NA
Sorghum;2006/09/30;109KG;2006;9;EJURA;NA
Sorghum;2006/09/30;109KG;2006;9;OBUASI;NA
Sorghum;2006/09/30;109KG;2006;9;SUNYANI;52
Sorghum;2006/09/30;109KG;2006;9;TECHIMAN;28.5
Sorghum;2006/09/30;109KG;2006;9;HO;44
Sorghum;2006/09/30;109KG;2006;9;TAMALE;18
Sorghum;2006/09/30;109KG;2006;9;BOLGATANGA;23.5
Sorghum;2006/09/30;109KG;2006;9;WA;25.81
Cowpea;2006/09/30;109KG;2006;9;ACCRA;52.95
Cowpea;2006/09/30;109KG;2006;9;TEMA;65
Cowpea;2006/09/30;109KG;2006;9;SEKONDI/TAKORADI;65
Cowpea;2006/09/30;109KG;2006;9;KOFORIDUA;60.25
Cowpea;2006/09/30;109KG;2006;9;CAPE COAST;76.48
Cowpea;2006/09/30;109KG;2006;9;MANKESSIM;73.37
Cowpea;2006/09/30;109KG;2006;9;KUMASI;48.5
Cowpea;2006/09/30;109KG;2006;9;EJURA;NA
Cowpea;2006/09/30;109KG;2006;9;OBUASI;56
Cowpea;2006/09/30;109KG;2006;9;SUNYANI;56.9
Cowpea;2006/09/30;109KG;2006;9;TECHIMAN;47.25
Cowpea;2006/09/30;109KG;2006;9;HO;61.63
Cowpea;2006/09/30;109KG;2006;9;TAMALE;26.75
Cowpea;2006/09/30;109KG;2006;9;BOLGATANGA;44.68
Cowpea;2006/09/30;109KG;2006;9;WA;45.4
Maize;2006/10/30;100KG;2006;10;ACCRA;17.75
Maize;2006/10/30;100KG;2006;10;TEMA;20.75
Maize;2006/10/30;100KG;2006;10;SEKONDI/TAKORADI;21.45
Maize;2006/10/30;100KG;2006;10;KOFORIDUA;14.5
Maize;2006/10/30;100KG;2006;10;CAPE COAST;23.33
Maize;2006/10/30;100KG;2006;10;MANKESSIM;19.35
Maize;2006/10/30;100KG;2006;10;KUMASI;12.5
Maize;2006/10/30;100KG;2006;10;EJURA;NA
Maize;2006/10/30;100KG;2006;10;OBUASI;23
Maize;2006/10/30;100KG;2006;10;SUNYANI;55
Maize;2006/10/30;100KG;2006;10;TECHIMAN;11.55
Maize;2006/10/30;100KG;2006;10;HO;18.2
Maize;2006/10/30;100KG;2006;10;TAMALE;12.15
Maize;2006/10/30;100KG;2006;10;BOLGATANGA;16
Maize;2006/10/30;100KG;2006;10;WA;14.75
Rice-local;2006/10/30;50KG;2006;10;ACCRA;27.13
Rice-local;2006/10/30;50KG;2006;10;TEMA;NA
Rice-local;2006/10/30;50KG;2006;10;SEKONDI/TAKORADI;32.5
Rice-local;2006/10/30;50KG;2006;10;KOFORIDUA;NA
Rice-local;2006/10/30;50KG;2006;10;CAPE COAST;36.65
Rice-local;2006/10/30;50KG;2006;10;MANKESSIM;34
Rice-local;2006/10/30;50KG;2006;10;KUMASI;37.5
Rice-local;2006/10/30;50KG;2006;10;EJURA;NA
Rice-local;2006/10/30;50KG;2006;10;OBUASI;38.3
Rice-local;2006/10/30;50KG;2006;10;SUNYANI;30
Rice-local;2006/10/30;50KG;2006;10;TECHIMAN;24
Rice-local;2006/10/30;50KG;2006;10;HO;32
Rice-local;2006/10/30;50KG;2006;10;TAMALE;20
Rice-local;2006/10/30;50KG;2006;10;BOLGATANGA;34.88
Rice-local;2006/10/30;50KG;2006;10;WA;32.15
Millet;2006/10/30;93KG;2006;10;ACCRA;39.4
Millet;2006/10/30;93KG;2006;10;TEMA;45.33
Millet;2006/10/30;93KG;2006;10;SEKONDI/TAKORADI;45
Millet;2006/10/30;93KG;2006;10;KOFORIDUA;46.25
Millet;2006/10/30;93KG;2006;10;CAPE COAST;55.5
Millet;2006/10/30;93KG;2006;10;MANKESSIM;NA
Millet;2006/10/30;93KG;2006;10;KUMASI;55.5
Millet;2006/10/30;93KG;2006;10;EJURA;NA
Millet;2006/10/30;93KG;2006;10;OBUASI;39.45
Millet;2006/10/30;93KG;2006;10;SUNYANI;NA
Millet;2006/10/30;93KG;2006;10;TECHIMAN;26
Millet;2006/10/30;93KG;2006;10;HO;50.2
Millet;2006/10/30;93KG;2006;10;TAMALE;31.5
Millet;2006/10/30;93KG;2006;10;BOLGATANGA;29.53
Millet;2006/10/30;93KG;2006;10;WA;27.03
Sorghum;2006/10/30;109KG;2006;10;ACCRA;37.68
Sorghum;2006/10/30;109KG;2006;10;TEMA;NA
Sorghum;2006/10/30;109KG;2006;10;SEKONDI/TAKORADI;45
Sorghum;2006/10/30;109KG;2006;10;KOFORIDUA;41
Sorghum;2006/10/30;109KG;2006;10;CAPE COAST;60
Sorghum;2006/10/30;109KG;2006;10;MANKESSIM;60
Sorghum;2006/10/30;109KG;2006;10;KUMASI;39.33
Sorghum;2006/10/30;109KG;2006;10;EJURA;NA
Sorghum;2006/10/30;109KG;2006;10;OBUASI;NA
Sorghum;2006/10/30;109KG;2006;10;SUNYANI;52
Sorghum;2006/10/30;109KG;2006;10;TECHIMAN;25
Sorghum;2006/10/30;109KG;2006;10;HO;46.1
Sorghum;2006/10/30;109KG;2006;10;TAMALE;18
Sorghum;2006/10/30;109KG;2006;10;BOLGATANGA;21.33
Sorghum;2006/10/30;109KG;2006;10;WA;25.38
Cowpea;2006/10/30;109KG;2006;10;ACCRA;60.45
Cowpea;2006/10/30;109KG;2006;10;TEMA;60.63
Cowpea;2006/10/30;109KG;2006;10;SEKONDI/TAKORADI;58.75
Cowpea;2006/10/30;109KG;2006;10;KOFORIDUA;57
Cowpea;2006/10/30;109KG;2006;10;CAPE COAST;75.76
Cowpea;2006/10/30;109KG;2006;10;MANKESSIM;71.3
Cowpea;2006/10/30;109KG;2006;10;KUMASI;48.5
Cowpea;2006/10/30;109KG;2006;10;EJURA;NA
Cowpea;2006/10/30;109KG;2006;10;OBUASI;NA
Cowpea;2006/10/30;109KG;2006;10;SUNYANI;56
Cowpea;2006/10/30;109KG;2006;10;TECHIMAN;40.5
Cowpea;2006/10/30;109KG;2006;10;HO;60.3
Cowpea;2006/10/30;109KG;2006;10;TAMALE;26.5
Cowpea;2006/10/30;109KG;2006;10;BOLGATANGA;43.25
Cowpea;2006/10/30;109KG;2006;10;WA;44.78
Maize;2006/11/30;100KG;2006;11;ACCRA;21.08
Maize;2006/11/30;100KG;2006;11;TEMA;25
Maize;2006/11/30;100KG;2006;11;SEKONDI/TAKORADI;25
Maize;2006/11/30;100KG;2006;11;KOFORIDUA;18.75
Maize;2006/11/30;100KG;2006;11;CAPE COAST;22.24
Maize;2006/11/30;100KG;2006;11;MANKESSIM;19.35
Maize;2006/11/30;100KG;2006;11;KUMASI;16.74
Maize;2006/11/30;100KG;2006;11;EJURA;NA
Maize;2006/11/30;100KG;2006;11;OBUASI;24.5
Maize;2006/11/30;100KG;2006;11;SUNYANI;13.6
Maize;2006/11/30;100KG;2006;11;TECHIMAN;11.6
Maize;2006/11/30;100KG;2006;11;HO;2.45
Maize;2006/11/30;100KG;2006;11;TAMALE;14.75
Maize;2006/11/30;100KG;2006;11;BOLGATANGA;15.13
Maize;2006/11/30;100KG;2006;11;WA;14.3
Rice-local;2006/11/30;50KG;2006;11;ACCRA;27.54
Rice-local;2006/11/30;50KG;2006;11;TEMA;NA
Rice-local;2006/11/30;50KG;2006;11;SEKONDI/TAKORADI;30
Rice-local;2006/11/30;50KG;2006;11;KOFORIDUA;10.25
Rice-local;2006/11/30;50KG;2006;11;CAPE COAST;22.21
Rice-local;2006/11/30;50KG;2006;11;MANKESSIM;33.94
Rice-local;2006/11/30;50KG;2006;11;KUMASI;38.25
Rice-local;2006/11/30;50KG;2006;11;EJURA;NA
Rice-local;2006/11/30;50KG;2006;11;OBUASI;38.3
Rice-local;2006/11/30;50KG;2006;11;SUNYANI;27.5
Rice-local;2006/11/30;50KG;2006;11;TECHIMAN;24
Rice-local;2006/11/30;50KG;2006;11;HO;32
Rice-local;2006/11/30;50KG;2006;11;TAMALE;18.5
Rice-local;2006/11/30;50KG;2006;11;BOLGATANGA;32.43
Rice-local;2006/11/30;50KG;2006;11;WA;32.15
Millet;2006/11/30;93KG;2006;11;ACCRA;41.45
Millet;2006/11/30;93KG;2006;11;TEMA;45
Millet;2006/11/30;93KG;2006;11;SEKONDI/TAKORADI;41.25
Millet;2006/11/30;93KG;2006;11;KOFORIDUA;50
Millet;2006/11/30;93KG;2006;11;CAPE COAST;56.5
Millet;2006/11/30;93KG;2006;11;MANKESSIM;53.5
Millet;2006/11/30;93KG;2006;11;KUMASI;38.13
Millet;2006/11/30;93KG;2006;11;EJURA;NA
Millet;2006/11/30;93KG;2006;11;OBUASI;NA
Millet;2006/11/30;93KG;2006;11;SUNYANI;38
Millet;2006/11/30;93KG;2006;11;TECHIMAN;26
Millet;2006/11/30;93KG;2006;11;HO;NA
Millet;2006/11/30;93KG;2006;11;TAMALE;35.5
Millet;2006/11/30;93KG;2006;11;BOLGATANGA;24
Millet;2006/11/30;93KG;2006;11;WA;24.61
Sorghum;2006/11/30;109KG;2006;11;ACCRA;39.37
Sorghum;2006/11/30;109KG;2006;11;TEMA;NA
Sorghum;2006/11/30;109KG;2006;11;SEKONDI/TAKORADI;37.5
Sorghum;2006/11/30;109KG;2006;11;KOFORIDUA;51
Sorghum;2006/11/30;109KG;2006;11;CAPE COAST;60
Sorghum;2006/11/30;109KG;2006;11;MANKESSIM;56.75
Sorghum;2006/11/30;109KG;2006;11;KUMASI;39.25
Sorghum;2006/11/30;109KG;2006;11;EJURA;NA
Sorghum;2006/11/30;109KG;2006;11;OBUASI;NA
Sorghum;2006/11/30;109KG;2006;11;SUNYANI;51
Sorghum;2006/11/30;109KG;2006;11;TECHIMAN;24
Sorghum;2006/11/30;109KG;2006;11;HO;41.33
Sorghum;2006/11/30;109KG;2006;11;TAMALE;19.5
Sorghum;2006/11/30;109KG;2006;11;BOLGATANGA;17
Sorghum;2006/11/30;109KG;2006;11;WA;25.3
Cowpea;2006/11/30;109KG;2006;11;ACCRA;58.15
Cowpea;2006/11/30;109KG;2006;11;TEMA;55
Cowpea;2006/11/30;109KG;2006;11;SEKONDI/TAKORADI;45
Cowpea;2006/11/30;109KG;2006;11;KOFORIDUA;53.75
Cowpea;2006/11/30;109KG;2006;11;CAPE COAST;75.4
Cowpea;2006/11/30;109KG;2006;11;MANKESSIM;70.29
Cowpea;2006/11/30;109KG;2006;11;KUMASI;41
Cowpea;2006/11/30;109KG;2006;11;EJURA;NA
Cowpea;2006/11/30;109KG;2006;11;OBUASI;NA
Cowpea;2006/11/30;109KG;2006;11;SUNYANI;59.5
Cowpea;2006/11/30;109KG;2006;11;TECHIMAN;40
Cowpea;2006/11/30;109KG;2006;11;HO;60.3
Cowpea;2006/11/30;109KG;2006;11;TAMALE;28
Cowpea;2006/11/30;109KG;2006;11;BOLGATANGA;35.5
Cowpea;2006/11/30;109KG;2006;11;WA;35.05
Maize;2006/12/30;100KG;2006;12;ACCRA;22
Maize;2006/12/30;100KG;2006;12;TEMA;25
Maize;2006/12/30;100KG;2006;12;SEKONDI/TAKORADI;25
Maize;2006/12/30;100KG;2006;12;KOFORIDUA;27
Maize;2006/12/30;100KG;2006;12;CAPE COAST;23.68
Maize;2006/12/30;100KG;2006;12;MANKESSIM;25
Maize;2006/12/30;100KG;2006;12;KUMASI;19.6
Maize;2006/12/30;100KG;2006;12;EJURA;NA
Maize;2006/12/30;100KG;2006;12;OBUASI;28
Maize;2006/12/30;100KG;2006;12;SUNYANI;14.4
Maize;2006/12/30;100KG;2006;12;TECHIMAN;13.1
Maize;2006/12/30;100KG;2006;12;HO;27.3
Maize;2006/12/30;100KG;2006;12;TAMALE;16
Maize;2006/12/30;100KG;2006;12;BOLGATANGA;17
Maize;2006/12/30;100KG;2006;12;WA;16.1
Rice-local;2006/12/30;50KG;2006;12;ACCRA;27.65
Rice-local;2006/12/30;50KG;2006;12;TEMA;NA
Rice-local;2006/12/30;50KG;2006;12;SEKONDI/TAKORADI;30
Rice-local;2006/12/30;50KG;2006;12;KOFORIDUA;28
Rice-local;2006/12/30;50KG;2006;12;CAPE COAST;37.65
Rice-local;2006/12/30;50KG;2006;12;MANKESSIM;33.5
Rice-local;2006/12/30;50KG;2006;12;KUMASI;37.5
Rice-local;2006/12/30;50KG;2006;12;EJURA;NA
Rice-local;2006/12/30;50KG;2006;12;OBUASI;38.3
Rice-local;2006/12/30;50KG;2006;12;SUNYANI;25
Rice-local;2006/12/30;50KG;2006;12;TECHIMAN;24
Rice-local;2006/12/30;50KG;2006;12;HO;32
Rice-local;2006/12/30;50KG;2006;12;TAMALE;20
Rice-local;2006/12/30;50KG;2006;12;BOLGATANGA;36
Rice-local;2006/12/30;50KG;2006;12;WA;30.35
Millet;2006/12/30;93KG;2006;12;ACCRA;41.8
Millet;2006/12/30;93KG;2006;12;TEMA;45
Millet;2006/12/30;93KG;2006;12;SEKONDI/TAKORADI;45
Millet;2006/12/30;93KG;2006;12;KOFORIDUA;52
Millet;2006/12/30;93KG;2006;12;CAPE COAST;53.5
Millet;2006/12/30;93KG;2006;12;MANKESSIM;52.9
Millet;2006/12/30;93KG;2006;12;KUMASI;41
Millet;2006/12/30;93KG;2006;12;EJURA;NA
Millet;2006/12/30;93KG;2006;12;OBUASI;NA
Millet;2006/12/30;93KG;2006;12;SUNYANI;38
Millet;2006/12/30;93KG;2006;12;TECHIMAN;26
Millet;2006/12/30;93KG;2006;12;HO;49.3
Millet;2006/12/30;93KG;2006;12;TAMALE;21
Millet;2006/12/30;93KG;2006;12;BOLGATANGA;24
Millet;2006/12/30;93KG;2006;12;WA;23.25
Sorghum;2006/12/30;109KG;2006;12;ACCRA;39.8
Sorghum;2006/12/30;109KG;2006;12;TEMA;NA
Sorghum;2006/12/30;109KG;2006;12;SEKONDI/TAKORADI;42.5
Sorghum;2006/12/30;109KG;2006;12;KOFORIDUA;54
Sorghum;2006/12/30;109KG;2006;12;CAPE COAST;60
Sorghum;2006/12/30;109KG;2006;12;MANKESSIM;56.2
Sorghum;2006/12/30;109KG;2006;12;KUMASI;43.5
Sorghum;2006/12/30;109KG;2006;12;EJURA;NA
Sorghum;2006/12/30;109KG;2006;12;OBUASI;43.5
Sorghum;2006/12/30;109KG;2006;12;SUNYANI;NA
Sorghum;2006/12/30;109KG;2006;12;TECHIMAN;25
Sorghum;2006/12/30;109KG;2006;12;HO;42
Sorghum;2006/12/30;109KG;2006;12;TAMALE;15
Sorghum;2006/12/30;109KG;2006;12;BOLGATANGA;18
Sorghum;2006/12/30;109KG;2006;12;WA;19.5
Cowpea;2006/12/30;109KG;2006;12;ACCRA;58
Cowpea;2006/12/30;109KG;2006;12;TEMA;55
Cowpea;2006/12/30;109KG;2006;12;SEKONDI/TAKORADI;55
Cowpea;2006/12/30;109KG;2006;12;KOFORIDUA;60
